video_id,title,channel_id,channel_name,channel_handle_norm,category,view_count,publish_date,source_group,source_query,keywords,description
K1IA6oTGws8,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,dcaguatemala,News & Politics,530,2026-04-28T00:34:45-07:00,official_gov,Gobierno de Guatemala,[],"Conferencia de prensa del Gobierno de Guatemala, La Ronda"
K2qWcueeMOc,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,dcaguatemala,News & Politics,802,2026-07-24T15:05:25-07:00,official_gov,Gobierno de Guatemala,[],#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala
K50uijsHnAM,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,UCUdOoVWuWmgo1wByzcsyKDQ,FRANCE 24 Español,france24_es,News & Politics,135249,2026-01-18T17:33:25-08:00,topic,guatemala seguridad,"[""Centroamérica"", ""Guatemala"", ""Policía"", ""Seguridad"", ""cárceles"", ""motín carcelario"", ""violencia""]","Al menos ocho agentes de Policía murieron este 18 de enero en Guatemala tras una serie de ataques atribuidos a la pandilla Barrio 18. Las ofensivas armadas ocurrieron como represalia luego de que las autoridades retomaran el control de tres cárceles, donde varios prisioneros se amotinaron el 17 de enero, y neutralizaran al líder máximo de la pandilla, quien coordinó los motines. Informa desde Ciudad de Guatemala, Andrés Suárez Jaramillo.
#Guatemala #Policía #Barrio18

🔔 Suscríbete a nuestra cadena en YouTube: https://f24.my/YTes
🔴 En VIVO - Sigue FRANCE 24 aquí: https://f24.my/YTliveES
🌍 Nuestro sitio: https://www.france24.com/es/
📲 Siempre en tu bolsillo desde WhatsApp: https://f24.my/WAes
y en Telegram: https://f24.my/TGes

Únete a la comunidad Facebook: https://f24.my/FBes
Siguenos en X: https://f24.my/Xes
Bluesky: https://f24.my/BSes y Threads: https://f24.my/THes
Descubre las noticias en imágenes en Instagram: https://f24.my/IGes
Descubre nuestros vídeos en TikTok: https://f24.my/TKes"
KIO6wIJXYY0,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",UC_lEiu6917IJz03TnntWUaQ,CNN en Español,cnnee,News & Politics,16830,2026-02-14T10:30:06-08:00,topic,guatemala politica,"[""CNN en Español"", ""Noticias en español"", ""noticias"", ""news"", ""Guatemala"", ""Bernardo Arevalo"", ""Política""]","En Guatemala, la semana termina con nuevos episodios polémicos en la elección de los integrantes de la Corte de Constitucionalidad para el periodo 2026-2031. El proceso para elegir a dos de esos integrantes en el colegio de abogados y notarios se vio alterado por allanamientos del Ministerio Público, que justificó su acción debido a presuntas irregularidades en el padrón electoral. 

Los hechos fueron denunciados en un mensaje a la nación por el propio presidente Bernardo Arévalo, quien aseguró que el Ministerio Público trata de interferir de forma espuria en los procesos electorales del Colegio de Abogados y Notarios. Thelma Aldana, exfiscal general de Guatemala, conversó con Fernando del Rincón sobre esta nueva polémica electoral en Guatemala.

#política #guatemala #latinoamérica 
*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*

🔔
Suscríbete: youtube.com/@cnnee
Shorts: youtube.com/@cnnee/shorts

📲
WhatsApp Channel: https://cnn.it/486yW9w
Facebook: https://facebook.com/cnnee
X: https://x.com/CNNEE
Instagram: https://instagram.com/cnnee
TikTok: https://tiktok.com/@cnnee
Threads: https://threads.com/@cnnee

🌐
Nuestro sitio: https://cnne.com/"
KWCyMd4dxkY,Recorrido de los 21K BAM de la Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,13077,2017-07-27T15:37:42-07:00,official_gov,Municipalidad de Guatemala,"[""Administración"", ""administracion"", ""Alvaro"", ""Álvaro"", ""Enrique"", ""Arzú"", ""Arzu"", ""Irigoyen"", ""Alcalde"", ""Alcaldía"", ""Alcaldia"", ""Alcaldías"", ""Alcaldias"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Comuna"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Publico"", ""Público"", ""Pasión"", ""Pasion"", ""Como"", ""Yo"", ""Tú"", ""Tu"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""21k"", ""media maraton"", ""maraton"", ""carrera"", ""recorrido"", ""ruta""]","Vista rápida en piso del recorrido de los 21K BAM de la Municipalidad de Guatemala.
Más información en www.21kguate.com"
KkNQhX_kg8A,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,UCVbOEcs6RMxXXX3WWNtl_Fw,El Mapa de Sebas,elmapadesebas,Education,749356,2019-11-15T17:53:51-08:00,topic,guatemala politica,"[""Geografía"", ""historia"", ""Guatemala"", ""Nakbé"", ""Tikal"", ""Mayas"", ""Quichés"", ""Pedro de Alvarado"", ""Hernán Cortés"", ""Santiago de los Caballeros"", ""Capitanía General"", ""Petén"", ""Conquista"", ""Martín de Urzúa"", ""Añil"", ""Bartolomé de las casas"", ""República Federal de Centroamérica"", ""México"", ""El Salvador"", ""Honduras"", ""Nicaragua"", ""Francisco Morazán"", ""Los Altos"", ""Belice"", ""Justo Rufino Barrios"", ""United Fruit Company"", ""Jorge Ubico"", ""Juan José Arévalo"", ""Jacobo Árbenz"", ""Manuel Estrada Cabrera"", ""Jimmy Morales"", ""Alejandro Giammanttei"", ""Rafael Carrera""]","#Guatemala, el país de la eterna primavera, es conocido por sus volcanes, sus sitios arqueológicos mayas y su peculiar geografía. Además, fue el centro de poder tanto de la Capitanía General de Guatemala, como de la República Federal de Centroamérica, por lo que sus fronteras tienen mucha #historia que contar. ¿Te interesa conocerla? Dale, entonces quédate hasta el final del vídeo. 


►¡Apóyame en Patreon!
https://bit.ly/2Lm2hmM

►Sigue mi blog en Facebook:
https://www.facebook.com/elmapadesebas/

►Sígueme en Instagram
https://www.instagram.com/elmapadesebas/

►Contacto
elmapadesebas21@gmail.com"
LRzZy8xBrjA,Conferencia de prensa ante el incremento de los combustibles.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,gobiernodelarepublicadeguatema,Entertainment,670,2026-07-24T15:11:33-07:00,official_gov,Gobierno de Guatemala,[],Conferencia de prensa ante el incremento de los combustibles.
LeN6wpNIB-4,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,idocumenta,People & Blogs,28,2024-09-06T11:01:37-07:00,topic,@GobiernodelaRepublicadeGuatema,[],"Washington anunciaba que el gobierno de Nicaragua liberaba a 135 prisioneros políticos gracias a la intermediación de la Casa Blanca. Mientras se realizaba el anuncio, un avión charter, contratado por el Departamento de Estado de Estados Unidos aterrizaba en Guatemala con los liberados para ser acogidos en este país.
NOTA: CON IMAGENES CORTESIA DE @GobiernodelaRepublicadeGuatema
#noticias #nacionales #migracion #libertad #política #like #comenta #comparte #siguenos"
LqY_vAsa4PY,“Guatemala: Una historia escrita con corrupción”,UCBQ9OCZNvmC--OH_e-qGGiA,PFNSE MEDIA,pfnsemedia,News & Politics,2291,2025-08-26T19:00:32-07:00,topic,guatemala politica,"[""Las inolvidables"", ""Noticiero Guatevision"", ""Politica Guatemala"", ""Otto Ángel""]","""Guatemala ha cargado con una larga sombra: la corrupción. Década tras década, los mismos patrones se repiten y los mismos actores se reciclan. Este clip es un recorrido por esa historia que aún define nuestro presente."""
MMECHN8SFNw,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",UCdSVqHGHzyMTXSafUHY-e-w,Noticiero Guatevisión 13 Hrs.,guatevisionnoticiero,News & Politics,4838,2026-08-28T10:35:09-07:00,topic,guatemala noticias,"[""guatevision"", ""noticiero guatevision"", ""emisión en directo"", ""emisión en directo noticiero guatevision"", ""Guatemala"", ""clima"", ""marisol padilla""]","#NoticiasGuatemala #SismosJutiapa #TSE #Seguridad #AaronHerrera

🔔 Suscríbete al canal y activa la campanita para recibir las noticias más importantes de Guatemala."
MRJ9mKnXR9M,Labor de la PMT es honesta aseguran vecinos,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,People & Blogs,1075,2010-01-27T14:53:36-08:00,official_gov,PMT Guatemala,"[""municipalidad de guatemala"", ""alvaro azru"", ""pmt""]",Vecinos de la Ciudad de Guatemala reconocen que los agentes de la Policía Municipal de Tránsito -PMT- actúan de manera correcta en desenvolvimiento de sus atribuciones.
MdIa2Dtj77I,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, transporte y más! ✈️ 🇬🇹",UCZyaNecz9ugVReNcNfXXurA,Aventuras de una programadora,soymildredsilva,People & Blogs,134775,2023-05-11T17:45:00-07:00,topic,guatemala transporte,[],"Aquí te comparto como planificar tu viaje a Guatemala! Viajar a Guatemala fue increíble y en este video comparto varios consejos para que los tomes en cuenta.
___
¡Contáctame!
📸 Instagram @natalymendez09: https://www.instagram.com/natalymendez09/
 
¡SUSCRÍBETE para más Vlogs de viajes! 
_
#guatemala ​ #LagoAtitlan​ #antiguaguatemala #tipsguatemala"
Mh94uXZvCLo,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS REDES” | CAPÍTULO 3 DE 8,UCBDxkiJk5id4TIOa1FotGUA,La Coma,lacomanoticias,News & Politics,21,2026-08-31T17:33:11-07:00,topic,@quorumgt,"[""Fernando Cerimedo"", ""Cerimedo Chile"", ""plebiscito 2022"", ""campaña del Rechazo"", ""guerrilla de las redes"", ""Red Fantasma"", ""bots políticos"", ""granja de bots"", ""política digital"", ""manipulación digital"", ""redes coordinadas"", ""campañas políticas Chile"", ""desinformación"", ""Numen Chile"", ""investigación Cerimedo""]","🕵️‍♂️ **RED FANTASMA — CAPÍTULO 3 DE 8**

La historia de Fernando Cerimedo en Chile no terminó con el plebiscito de 2020.

Dos años después, durante el plebiscito constitucional de 2022, Cerimedo volvió a aparecer. Estuvo en Santiago la noche del triunfo del Rechazo y habló públicamente sobre el trabajo realizado durante aquella campaña.

Pero después surgieron versiones distintas sobre cuál había sido realmente su papel.

Personas vinculadas a la estructura oficial del Rechazo dijeron no reconocerlo como parte del comando central. Una de ellas describió su participación como una especie de **“guerrilla de las redes”**.

Cerimedo, en cambio, afirmó que había trabajado para decenas de organizaciones de la sociedad civil que contrataron sus servicios.

En este tercer capítulo de **Red Fantasma** seguimos esa pista: cómo pueden operar empresas, consultores, organizaciones, páginas, influencers y estructuras digitales alrededor de una campaña política sin aparecer necesariamente dentro de su estructura oficial.

Y la pregunta vuelve a ser la misma:

**¿quién estaba realmente detrás de la conversación digital?**

📌 **Capítulo 3 de 8 — De los bots al Rechazo: Cerimedo y la “guerrilla de las redes”**

🔔 Suscríbete para seguir completa esta investigación de **Red Fantasma**.

#RedFantasma #Cerimedo #Bots #Chile #Rechazo #Plebiscito2022 #GranjasDeBots #PoliticaDigital #Desinformacion #Investigacion"
Mme4XikKnlc,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para mejorar el transporte en la capital,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,prensalibreoficial,News & Politics,3146,2025-09-22T11:08:36-07:00,topic,guatemala transporte,"[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""Ricardo Quiñónez"", ""Municipalidad de Guatemala"", ""Muni"", ""Tubus"", ""Transporte público""]","La Municipalidad de Guatemala anunció la implementación de 17 nuevas rutas de transporte público que contarán con 111 autobuses de bajas emisiones. Con este proyecto se busca ampliar la cobertura del servicio hasta alcanzar el 80 por ciento de la ciudad, según lo indicado por la comuna.
La inversión será totalmente privada y estará respaldada por un contrato de 20 años que incluye operación, mantenimiento y renovación de las unidades.
El plan contempla la puesta en marcha de ocho rutas perimetrales, que conectarán distintos puntos alrededor de la capital, y nueve rutas radiales, que partirán de las zonas centrales hacia la periferia.

Lea más en
https://www.prensalibre.com/guatemala/comunitario/municipalidad-anuncia-17-rutas-y-111-buses-que-prometen-cobertura-y-tecnologia-pero-cuanto-costara-el-pasaje/
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt"
N1QkRu38BFE,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN PARA SACARLO DEL SENADO! CLAUDIA INFORMA,UC2EbdGoJZwR_WvkmB0i4rMg,Alexis Burelo,alexisburelo,News & Politics,15747,2026-08-31T20:13:11-07:00,topic,@GobiernodelaRepublicadeGuatema,[],#claudiasheinbaum #claudiasheinbaumpresidenta #conferenciamatutina #mañaneradelpueblo #mexico #mañanera #amlo #deultimahora #noroña #alitomoreno #noticias #lillytéllez
NCvoO61aIfw,Ya casi! Así avanza el Aerómetro que cambiará el transporte en Guatemala,UCkXkEfAaEGxUaIT6TBBkwMw,One Life,onelife5106,Entertainment,26744,2026-07-24T15:48:12-07:00,topic,guatemala transporte,"[""one life"", ""one life guatemala"", ""call me jorge"", ""call me jorgre viajes"", ""call me jorge vlogs"", ""como"", ""es"", ""guatemala"", ""a si es guatemala"", ""guatemala city"", ""vlog"", ""vlog en guatemala"", ""antigua"", ""mayas"", ""antigua guatemala"", ""panajachel"", ""proceciones"", ""comida de guatemala"", ""shucos"", ""churrasco"", ""comida callejera guatemalteca"", ""refrescos"", ""chapines"", ""chapin"", ""gerson martinez"", ""mefi martinez"", ""caminal juyu"", ""caminando por guate"", ""lugares para visitar en gustemala"", ""volcanes de guatemala"", ""guate""]","🚡 El Aerómetro de Guatemala está cada vez más cerca de convertirse en una realidad.

En este video visitamos la construcción de una de las obras de transporte más importantes del país para conocer de primera mano cómo avanzan los trabajos.

Recorrimos la zona donde ya se encuentran instaladas las estructuras principales y la primera estación, observando que el proyecto ha alcanzado una etapa muy avanzada.

Según el cronograma del proyecto, faltan menos de dos meses y medio para que esta nueva alternativa de transporte esté lista, acercando a Guatemala a una nueva era de movilidad urbana.

Durante este recorrido te mostramos:

✅ La primera estación del Aerómetro.
✅ El avance de las estructuras.
✅ Cómo luce actualmente la obra.
✅ Lo que todavía hace falta para finalizar el proyecto.
✅ Mi opinión sobre cómo cambiará el transporte en Guatemala.

Si te gustan los videos sobre infraestructura, carreteras, megaproyectos y el desarrollo de Guatemala, suscríbete a One Life porque seguimos visitando las obras más importantes del país.

🇬🇹 ¡Gracias por apoyar el contenido hecho en Guatemala!

#Aerometro
#Guatemala
#Metro
#Transporte
#Infraestructura
#Megaproyectos
#Construccion
#CiudadDeGuatemala
#Obras
#OneLifeGT
#Desarrollo
#GuatemalaCity
#Movilidad
#CableAereo
#noticiasguatemala 
Aerómetro Guatemala,
Aerometro Guatemala,
Metro Guatemala,
Teleférico Guatemala,
Cable aéreo Guatemala,
Nuevo transporte Guatemala,
Transporte Guatemala,
Infraestructura Guatemala,
Megaproyectos Guatemala,
Construcción Guatemala,
Ciudad de Guatemala,
Noticias Guatemala,
Movilidad Guatemala,
Avances Aerómetro,
Estación Aerómetro,
Obras Guatemala,
Guatemala 2026,
One Life GT,
Desarrollo Guatemala,
Proyecto Aerómetro
PATREON
ya puedes apoyar este canal suscribete a mi pagina de patreon pra recibir muchos beneficios y estaré muy agradecido y podré mejorar el equipo de grabación bendiciones amigos
🙏👍👉 https://bit.ly/3eU5ZSv"
NcIcixCdQH4,PNC garantiza seguridad a turistas que visitan el colcán de Agua,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,pncdeguatemala,Science & Technology,7681,2026-08-29T17:32:47-07:00,official_gov,Policia Nacional Civil Guatemala,[],"📢 ¡Sígueme en nuestras redes! 🌐
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
https://www.instagram.com/pncdeguatemala
https://www.youtube.com/@PNCdeGuatemala
https://www.tiktok.com/@pncdeguatemala
https://www.facebook.com/PoliciaNacionalCivildeGuatemala
https://x.com/PNCdeGuatemala
https://pnc.gob.gt/

🌟 ¡Suscríbete para más contenido!

#PNC #PNCGuatemala #Policia #Guatemala #SeguridadConTransparencia
 #ProtegerYServir"
Nc_Iy0MriYw,🛑🛑Actualización PROVIAL🛑🛑,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,provialoficial_civ,News & Politics,179,2024-06-21T10:54:44-07:00,official_gov,Provial Guatemala,"[""lluvia"", ""provial"", ""proteger y servir"", ""emergencias"", ""carreteras"", ""Guatemala""]","Este es el reporte de emergencias en las principales carreteras del país:
PROVIAL, proteger y servir"
NnKpTEfhWjI,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,UCDfEVbDrimcKw5lfbps915g,De todo Gt,detodogt,Travel & Events,424874,2023-12-14T15:58:12-08:00,topic,guatemala transporte,[],"🚌✨ ¡Explora el fascinante mundo de los #BusesModificados en #Guatemala! 🌈🚍 Prepárate para un viaje visual lleno de luces deslumbrantes y colores vibrantes en esta increíble #ExhibiciónDeBuses que captura la esencia única de la #CulturaDeTransporte guatemalteca.

En este vídeo, te sumergirás en un deslumbrante desfile de buses transformados en obras de arte rodantes. Desde potentes sistemas de iluminación hasta intrincados diseños pintados a mano, estos buses no solo son vehículos de transporte, ¡sino verdaderas expresiones artísticas sobre ruedas!

🌟 Descubre la creatividad detrás de cada detalle mientras exploramos la pasión y dedicación de los dueños de estos buses por personalizar y embellecer sus vehículos. Desde brillantes luces LED hasta elaboradas pinturas que cuentan historias, cada bus tiene su propia personalidad única que refleja la rica diversidad cultural de #Guatemala.

Únete a nosotros en este recorrido visual y déjate sorprender por la ingeniosa combinación de tradición y modernidad que se refleja en estos buses modificados. ¡Prepárate para sumergirte en un espectáculo de #ColoresYLuces, donde los buses no solo llevan pasajeros, ¡sino también el espíritu vibrante de una nación! 🇬🇹🚌💫

👁️‍🗨️ No te pierdas esta experiencia única. Dale play, suscríbete y acompáñanos en este emocionante viaje por las calles de #Guatemala, donde los buses no solo llevan pasajeros, ¡sino también el espíritu vibrante de una nación! #ArteSobreRuedas #CulturaGuatemalteca #TurismoGuatemala"
